hex_id,h3_index,effective_start_date,effective_end_date,jp_district,boundary_vintage,assignment_method,assignment_status,boundary_source_url
2740,89489e258afffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2741,89489e258b3ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2742,89489e258bbffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2743,89489e25c03ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2744,89489e25c07ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2745,89489e25c0bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2746,89489e25c0fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2747,89489e25c13ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2748,89489e25c17ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2749,89489e25c1bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2750,89489e25c23ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2751,89489e25c2bffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2752,89489e25c2fffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2753,89489e25c33ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2754,89489e25c3bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2755,89489e25c43ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2756,89489e25c47ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2757,89489e25c4bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2758,89489e25c4fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2759,89489e25c53ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2760,89489e25c57ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2761,89489e25c5bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2762,89489e25c63ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2763,89489e25c67ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2764,89489e25c6fffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2765,89489e25c73ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2766,89489e25c77ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2767,89489e25c7bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2768,89489e25c83ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2769,89489e25c87ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2770,89489e25c8bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2771,89489e25c8fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2772,89489e25c93ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2773,89489e25c97ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2774,89489e25c9bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2775,89489e25ca3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2776,89489e25ca7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2777,89489e25cabffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2778,89489e25cb3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2779,89489e25cb7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2780,89489e25cbbffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2781,89489e25cc3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2782,89489e25cc7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2783,89489e25ccbffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2784,89489e25ccfffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2785,89489e25cd3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2786,89489e25cd7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2787,89489e25cdbffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2788,89489e25d13ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2789,89489e25d5bffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2790,89489e25d83ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2791,89489e25d87ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2792,89489e25d8bffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2793,89489e25d8fffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2794,89489e25d93ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2795,89489e25d97ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2796,89489e25d9bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2797,89489e25db3ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2798,89489e25dbbffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2799,89489e25dc3ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2800,89489e25dd3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2801,89489e25dd7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2802,89489e25e83ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2803,89489e25e87ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2804,89489e25e97ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2805,89489e25eb3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2806,89489e25eb7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2807,89489e25ebbffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
3148,89489e26867ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
3150,89489e2686fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
3182,89489e2694bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
3183,89489e2694fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
3196,89489e26a03ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
3197,89489e26a07ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
3198,89489e26a0bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
3199,89489e26a0fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
